Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
don't,194.7153,195.1143,0.0798000000000058,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
want,195.1143,195.4335,0.3989999999999725,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
to,195.4335,195.9335,0.3192000000000234,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
to,196.3911,196.6305,0.9575999999999852,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
pressure,196.6305,196.94969,0.2394000000000176,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
on,196.94969,197.1093,0.3191899999999918,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
you,197.1093,197.4285,0.1596099999999864,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
i,198.4659,198.62549,1.3566000000000145,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
want,198.62549,199.12549,0.1595900000000085,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
to,200.9397,201.4397,2.3142099999999743,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
to,201.81749,202.31749,0.8777900000000045,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
secure,203.57309,203.8125,1.7556000000000154,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
a,203.8125,203.97209,0.2394099999999923,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
deal,203.97209,204.47209,0.1595900000000085,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
and,204.69029,205.1691,0.718199999999996,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
ensure,205.1691,205.4085,0.4788099999999815,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
that,205.4085,205.64789,0.2394000000000176,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
would,205.64789,206.14789,0.239389999999986,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
what,206.44589,206.9247,0.7980000000000018,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
was,206.9247,207.1641,0.4788100000000099,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
exit,211.01205,211.17184,4.0873499999999865,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
this,211.17184,211.67184,0.1597900000000152,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
negotiations,212.53003,212.76971,1.3581900000000076,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
satisfied,212.76971,213.26971,0.2396799999999928,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
i,213.56863,213.64853,0.7989200000000096,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
do,213.64853,213.80832,0.0798999999999807,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
the,213.80832,214.12788,0.1597900000000152,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
clear,214.12788,214.62788,0.3195599999999956,1,0,1716396830476-6da5a1b9-8cc7-4071-917d-7fe090c4fdb4-cam-audio-1716396836050,A,0,0,17,0,think it's not important for me but i am i i don't want to to pressure on you i want to to secure a deal and ensure that would what was exit this negotiations satisfied i do the clear i am i am opening that i i may my my vision my mission what do you think about it as i said i went i i want,191.02501,243.52565,0.19999999999999998,67,191.13278000000003
