,Cluster,Stage,Turn,word_count,Sentiment,Contested
8251,Unproductive Engagement,Stage 4,9,5,0.0,1.0
8252,Unproductive Engagement,Stage 4,9,5,0.0,1.0
8253,Unproductive Engagement,Stage 4,10,3,0.0,0.0
8254,Unproductive Engagement,Stage 4,11,3,0.5,0.0
8255,Unproductive Engagement,Stage 4,11,12,0.5,1.0
8256,Unproductive Engagement,Stage 4,11,6,0.0,1.0
8257,Unproductive Engagement,Stage 4,12,7,0.0,0.1428571428571428
8258,Unproductive Engagement,Stage 4,12,1,0.0,1.0
8259,Unproductive Engagement,Stage 4,12,1,0.0,0.0
8260,Unproductive Engagement,Stage 4,12,1,0.0,1.0
8261,Unproductive Engagement,Stage 4,13,19,0.6,0.0
8262,Unproductive Engagement,Stage 4,14,102,0.0031539888682746,0.0196078431372549
8263,Unproductive Engagement,Stage 4,14,11,0.2,1.0
8264,Unproductive Engagement,Stage 4,14,11,0.5,1.0
8265,Unproductive Engagement,Stage 4,14,3,0.5,0.0
8266,Unproductive Engagement,Stage 4,15,11,0.0,0.0
8267,Unproductive Engagement,Stage 4,16,5,0.0,0.0
8268,Unproductive Engagement,Stage 4,17,3,0.0,0.0
8269,Unproductive Engagement,Stage 4,17,1,0.0,1.0
8270,Unproductive Engagement,Stage 4,18,2,0.0,0.0
8271,Unproductive Engagement,Stage 4,19,11,-0.1999999999999999,0.0
8272,Unproductive Engagement,Stage 4,20,8,0.0,0.0
8273,Unproductive Engagement,Stage 4,20,1,0.0,1.0
8274,Unproductive Engagement,Stage 4,20,1,0.0,1.0
8275,Unproductive Engagement,Stage 4,21,7,0.2,0.0
8276,Unproductive Engagement,Stage 4,22,1,0.0,0.0
8277,Unproductive Engagement,Stage 4,23,28,0.0,0.0
8278,Unproductive Engagement,Stage 4,24,17,0.0,0.0588235294117647
8279,Unproductive Engagement,Stage 4,24,1,0.0,0.0
8280,Unproductive Engagement,Stage 4,24,12,0.0,1.0
8281,Unproductive Engagement,Stage 4,24,4,0.0,1.0
8282,Unproductive Engagement,Stage 4,25,2,0.0,0.0
8283,Unproductive Engagement,Stage 4,25,1,0.05,1.0
8284,Unproductive Engagement,Stage 4,25,1,0.0,1.0
8285,Unproductive Engagement,Stage 4,26,17,0.125,0.0588235294117647
8286,Unproductive Engagement,Stage 4,26,1,0.0,0.0
8287,Unproductive Engagement,Stage 4,26,1,0.0,1.0
8288,Unproductive Engagement,Stage 4,26,1,0.0,1.0
8289,Unproductive Engagement,Stage 4,27,1,0.0,0.0
8290,Unproductive Engagement,Stage 4,28,5,0.0,0.0
8291,Unproductive Engagement,Stage 4,29,7,0.0,0.0
8292,Unproductive Engagement,Stage 4,30,3,-0.75,0.0
8293,Unproductive Engagement,Stage 4,31,22,-0.6,0.0
8294,Unproductive Engagement,Stage 4,32,3,0.5,0.0
8295,Unproductive Engagement,Stage 4,33,1,0.0,0.0
8296,Unproductive Engagement,Stage 4,33,9,0.0,1.0
8297,Unproductive Engagement,Stage 4,33,10,0.0,1.0
8298,Unproductive Engagement,Stage 4,34,8,0.0,0.0
8299,Unproductive Engagement,Stage 4,35,13,0.2,0.0
8300,Unproductive Engagement,Stage 4,36,15,-0.1555555555555555,0.0
8301,Unproductive Engagement,Stage 4,36,5,0.0,1.0
8302,Unproductive Engagement,Stage 4,36,2,0.1666666666666666,1.0
8303,Unproductive Engagement,Stage 4,37,13,-0.6,0.0
8304,Unproductive Engagement,Stage 4,37,3,0.0,1.0
8305,Unproductive Engagement,Stage 4,37,2,0.0,1.0
8306,Unproductive Engagement,Stage 4,38,1,0.0,0.0
8307,Unproductive Engagement,Stage 4,39,4,0.4,0.25
8308,Unproductive Engagement,Stage 4,39,10,0.4,1.0
8309,Unproductive Engagement,Stage 4,39,1,0.0,0.0
8310,Unproductive Engagement,Stage 4,39,9,0.0,1.0
8311,Unproductive Engagement,Stage 4,40,22,-0.1555555555555555,0.0454545454545454
8312,Unproductive Engagement,Stage 4,40,1,0.0,0.0
8313,Unproductive Engagement,Stage 4,40,9,-0.6,1.0
8314,Unproductive Engagement,Stage 4,40,7,-0.6,1.0
8315,Unproductive Engagement,Stage 4,41,7,0.0,0.0
8316,Unproductive Engagement,Stage 4,42,27,-0.1555555555555555,0.0
8317,Unproductive Engagement,Stage 4,42,1,0.0,0.0
8318,Unproductive Engagement,Stage 4,42,3,0.0,1.0
8319,Unproductive Engagement,Stage 4,42,4,0.0,1.0
8320,Unproductive Engagement,Stage 4,43,24,0.3,0.0
8321,Unproductive Engagement,Stage 4,44,5,0.0,0.0
8322,Unproductive Engagement,Stage 4,44,1,0.5,1.0
8323,Unproductive Engagement,Stage 4,44,1,0.0,1.0
8324,Unproductive Engagement,Stage 4,45,23,0.35,0.0434782608695652
8325,Unproductive Engagement,Stage 4,45,10,-0.425,1.0
8326,Unproductive Engagement,Stage 4,45,12,-0.275,1.0
8327,Unproductive Engagement,Stage 4,45,1,0.0,0.0
8328,Unproductive Engagement,Stage 4,46,1,0.0,0.0
8329,Unproductive Engagement,Stage 4,47,2,0.5,0.0
8330,Unproductive Engagement,Stage 4,48,13,0.3,0.0
8331,Unproductive Engagement,Stage 4,49,2,0.0,0.0
8332,Unproductive Engagement,Stage 4,49,9,0.5,1.0
8333,Unproductive Engagement,Stage 4,49,6,0.0,1.0
8334,Unproductive Engagement,Stage 4,50,15,-0.4,0.0
8335,Unproductive Engagement,Stage 4,51,8,0.0,0.0
8336,Unproductive Engagement,Stage 4,52,17,0.1125,0.0588235294117647
8337,Unproductive Engagement,Stage 4,52,1,0.5,0.0
8338,Unproductive Engagement,Stage 4,53,26,0.2,0.0
8339,Unproductive Engagement,Stage 4,54,6,0.0,0.0
8340,Unproductive Engagement,Stage 4,54,2,0.0,1.0
8341,Unproductive Engagement,Stage 4,54,2,0.0,1.0
8342,Unproductive Engagement,Stage 4,55,14,0.0,0.0
8343,Unproductive Engagement,Stage 4,56,16,0.0,0.0
8344,Unproductive Engagement,Stage 4,57,7,0.1875,0.0
8345,Unproductive Engagement,Stage 4,58,15,0.0,0.0
8346,Unproductive Engagement,Stage 4,59,25,0.0,0.0
8347,Unproductive Engagement,Stage 4,59,1,0.0,0.0
8348,Unproductive Engagement,Stage 4,59,4,-0.3888888888888889,1.0
8349,Unproductive Engagement,Stage 4,59,2,0.0,1.0
8350,Unproductive Engagement,Stage 4,60,43,0.0,0.0232558139534883
8351,Unproductive Engagement,Stage 4,60,1,0.25,0.0
8352,Unproductive Engagement,Stage 4,61,50,0.2625,0.02
8353,Unproductive Engagement,Stage 4,61,68,0.2333333333333333,0.0147058823529411
8354,Unproductive Engagement,Stage 4,61,13,0.0861111111111111,1.0
8355,Unproductive Engagement,Stage 4,61,7,0.0,1.0
8356,Unproductive Engagement,Stage 4,62,18,0.4,0.0
8357,Unproductive Engagement,Stage 4,62,4,0.0,1.0
8358,Unproductive Engagement,Stage 4,62,1,0.1,1.0
8359,Unproductive Engagement,Stage 4,63,15,0.0,0.0
8360,Unproductive Engagement,Stage 4,63,4,0.0,1.0
8361,Unproductive Engagement,Stage 4,63,4,0.0,1.0
8362,Unproductive Engagement,Stage 4,64,21,0.0,0.0476190476190476
8363,Unproductive Engagement,Stage 4,64,1,0.0,0.0
8364,Unproductive Engagement,Stage 4,65,60,0.25,0.0
8365,Unproductive Engagement,Stage 4,65,2,0.2,1.0
8366,Unproductive Engagement,Stage 4,65,2,0.0,1.0
8367,Unproductive Engagement,Stage 4,66,41,-0.1833333333333333,0.0
8368,Unproductive Engagement,Stage 4,66,5,-0.625,1.0
8369,Unproductive Engagement,Stage 4,66,6,0.0,1.0
8370,Unproductive Engagement,Stage 4,67,6,0.0,0.0
8371,Unproductive Engagement,Stage 4,67,4,0.0,1.0
8372,Unproductive Engagement,Stage 4,67,7,-0.075,1.0
8373,Unproductive Engagement,Stage 4,68,6,0.0,0.0
8374,Unproductive Engagement,Stage 4,69,4,0.0,0.0
8375,Unproductive Engagement,Stage 4,70,1,0.0,0.0
8376,Unproductive Engagement,Stage 4,71,1,0.0,0.0
8377,Unproductive Engagement,Stage 4,71,5,0.0,1.0
8378,Unproductive Engagement,Stage 4,71,7,0.6,1.0
8379,Unproductive Engagement,Stage 4,72,14,0.0,0.0
8380,Unproductive Engagement,Stage 4,73,25,0.4428571428571428,0.0
8381,Unproductive Engagement,Stage 4,73,7,0.0,1.0
8382,Unproductive Engagement,Stage 4,73,7,-0.3888888888888889,1.0
8383,Unproductive Engagement,Stage 4,74,1,0.0,0.0
8384,Unproductive Engagement,Stage 4,75,2,0.05,0.0
8385,Unproductive Engagement,Stage 4,76,1,0.0,0.0
8386,Unproductive Engagement,Stage 4,76,1,0.0,1.0
8387,Unproductive Engagement,Stage 4,77,13,-0.4,0.0
8388,Unproductive Engagement,Stage 4,77,10,0.2249999999999999,1.0
8389,Unproductive Engagement,Stage 4,77,16,0.4499999999999999,1.0
8390,Unproductive Engagement,Stage 4,78,18,0.5,0.0
8391,Unproductive Engagement,Stage 4,79,6,0.0,0.0
8392,Unproductive Engagement,Stage 4,79,15,0.0,1.0
8393,Unproductive Engagement,Stage 4,79,16,0.0,1.0
8394,Unproductive Engagement,Stage 4,80,10,0.5,0.0
8395,Unproductive Engagement,Stage 4,81,46,0.0,0.0
8396,Unproductive Engagement,Stage 4,81,12,0.0,1.0
8397,Unproductive Engagement,Stage 4,81,14,-0.1555555555555555,1.0
8398,Unproductive Engagement,Stage 4,82,50,0.4257142857142857,0.0
8399,Unproductive Engagement,Stage 4,82,9,-0.3999999999999999,1.0
8400,Unproductive Engagement,Stage 4,82,7,0.0,1.0
8401,Unproductive Engagement,Stage 4,83,37,0.3999999999999999,0.0
8402,Unproductive Engagement,Stage 4,84,5,0.0,0.0
8403,Unproductive Engagement,Stage 4,85,31,0.171875,0.0
8404,Unproductive Engagement,Stage 4,85,5,0.0,1.0
8405,Unproductive Engagement,Stage 4,85,8,0.0,1.0
8406,Unproductive Engagement,Stage 4,86,55,0.3571428571428571,0.0181818181818181
8407,Unproductive Engagement,Stage 4,86,1,0.0,0.0
8408,Unproductive Engagement,Stage 4,86,16,0.0,1.0
8409,Unproductive Engagement,Stage 4,86,9,0.5,1.0
8410,Unproductive Engagement,Stage 4,87,14,0.0,0.0
8411,Unproductive Engagement,Stage 4,88,11,0.0,0.0
8412,Unproductive Engagement,Stage 4,89,15,-0.1944444444444444,0.0666666666666666
8413,Unproductive Engagement,Stage 4,89,1,0.0,0.0
8414,Unproductive Engagement,Stage 4,89,14,0.0,1.0
8415,Unproductive Engagement,Stage 4,89,18,0.0,1.0
8416,Unproductive Engagement,Stage 4,90,5,0.0,0.0
8417,Unproductive Engagement,Stage 4,91,12,0.0,0.0
8418,Unproductive Engagement,Stage 4,91,1,0.0,0.0
8419,Unproductive Engagement,Stage 4,92,10,0.0,0.0
8420,Unproductive Engagement,Stage 4,93,31,0.5,0.032258064516129
8421,Unproductive Engagement,Stage 4,93,1,0.0,0.0
8422,Unproductive Engagement,Stage 4,94,1,0.0,0.0
8423,Unproductive Engagement,Stage 4,94,1,0.0,1.0
8424,Unproductive Engagement,Stage 4,95,2,0.4166666666666667,0.0
8425,Unproductive Engagement,Stage 4,96,2,0.0,0.0
8426,Unproductive Engagement,Stage 4,97,1,0.5,0.0
8427,Unproductive Engagement,Stage 4,98,19,0.1,0.0
8428,Unproductive Engagement,Stage 4,99,2,0.0,0.0
8429,Unproductive Engagement,Stage 4,99,16,0.1,1.0
8430,Unproductive Engagement,Stage 4,99,25,0.6,1.0
8431,Unproductive Engagement,Stage 4,100,37,0.3,0.027027027027027
8432,Unproductive Engagement,Stage 4,100,1,0.0,0.0
8433,Unproductive Engagement,Stage 4,100,1,0.0,1.0
8434,Unproductive Engagement,Stage 4,101,13,0.0,0.0
8435,Unproductive Engagement,Stage 4,101,11,0.0,1.0
8436,Unproductive Engagement,Stage 4,101,9,-0.2,1.0
8437,Unproductive Engagement,Stage 4,102,3,0.5,0.0
8438,Unproductive Engagement,Stage 4,102,7,0.7,1.0
8439,Unproductive Engagement,Stage 4,102,3,1.0,1.0
8440,Unproductive Engagement,Stage 4,103,14,0.525,0.0714285714285714
8441,Unproductive Engagement,Stage 4,103,1,0.0,0.0
8442,Unproductive Engagement,Stage 4,103,9,0.0,1.0
8443,Unproductive Engagement,Stage 4,103,6,0.0,1.0
8444,Unproductive Engagement,Stage 4,104,39,-0.0708333333333333,0.0
8445,Unproductive Engagement,Stage 4,104,8,-0.2,1.0
8446,Unproductive Engagement,Stage 4,104,3,0.0,1.0
8447,Unproductive Engagement,Stage 4,105,20,-0.2,0.0
8448,Unproductive Engagement,Stage 4,106,2,0.0,0.0
8449,Unproductive Engagement,Stage 4,106,5,0.0,1.0
8450,Unproductive Engagement,Stage 4,106,2,0.6,1.0
8451,Unproductive Engagement,Stage 4,107,1,0.0,0.0
8452,Unproductive Engagement,Stage 4,108,6,0.0,0.0
8453,Unproductive Engagement,Stage 4,108,4,0.0,1.0
8454,Unproductive Engagement,Stage 4,108,3,0.0,1.0
8455,Unproductive Engagement,Stage 4,109,3,0.0,0.0
8456,Unproductive Engagement,Stage 4,109,10,0.0,1.0
8457,Unproductive Engagement,Stage 4,109,5,0.0,1.0
8458,Unproductive Engagement,Stage 4,110,2,0.0,0.0
8459,Unproductive Engagement,Stage 4,111,9,0.0,0.0
8460,Unproductive Engagement,Stage 4,111,13,0.5,1.0
8461,Unproductive Engagement,Stage 4,111,11,0.0,1.0
8462,Unproductive Engagement,Stage 4,112,4,0.5,0.0
8463,Unproductive Engagement,Stage 4,113,17,0.5583333333333333,0.0
8464,Unproductive Engagement,Stage 4,113,1,0.0,0.0
8465,Unproductive Engagement,Stage 4,113,6,0.0,1.0
8466,Unproductive Engagement,Stage 4,113,6,0.7,1.0
8467,Unproductive Engagement,Stage 4,114,35,0.141025641025641,0.0
8468,Unproductive Engagement,Stage 4,115,43,-0.0833333333333333,0.0
8469,Unproductive Engagement,Stage 4,116,11,0.0,0.0
8470,Unproductive Engagement,Stage 4,117,3,0.5,0.0
8471,Unproductive Engagement,Stage 4,118,3,0.5,0.0
8472,Unproductive Engagement,Stage 4,119,21,0.1583333333333333,0.0
8473,Unproductive Engagement,Stage 4,119,1,0.0,1.0
8474,Unproductive Engagement,Stage 4,120,42,0.5,0.0238095238095238
8475,Unproductive Engagement,Stage 4,120,1,0.0,0.0
8476,Unproductive Engagement,Stage 4,121,10,0.25,0.0
8477,Unproductive Engagement,Stage 4,121,2,0.0,1.0
8478,Unproductive Engagement,Stage 4,121,2,0.0,1.0
8479,Unproductive Engagement,Stage 4,122,7,0.0,0.0
8480,Unproductive Engagement,Stage 4,122,1,0.0,0.0
8481,Unproductive Engagement,Stage 4,122,5,0.0,1.0
8482,Unproductive Engagement,Stage 4,122,3,0.0,1.0
8483,Unproductive Engagement,Stage 4,123,34,0.0,0.0
8484,Unproductive Engagement,Stage 4,124,32,0.2619047619047619,0.03125
8485,Unproductive Engagement,Stage 4,124,1,0.0,0.0
8486,Unproductive Engagement,Stage 4,125,1,0.2857142857142857,0.0
8487,Unproductive Engagement,Stage 4,126,30,0.2,0.0333333333333333
8488,Unproductive Engagement,Stage 4,126,5,0.2857142857142857,1.0
8489,Unproductive Engagement,Stage 4,126,5,0.0,1.0
8490,Unproductive Engagement,Stage 4,126,1,0.0,0.0
8491,Unproductive Engagement,Stage 4,127,12,0.0,0.0833333333333333
8492,Unproductive Engagement,Stage 4,127,1,0.0,0.0
8493,Unproductive Engagement,Stage 4,127,9,-0.2166666666666666,1.0
8494,Unproductive Engagement,Stage 4,127,10,0.0,1.0
8495,Unproductive Engagement,Stage 4,128,21,0.55,0.0
8496,Unproductive Engagement,Stage 4,128,1,0.0,0.0
8497,Unproductive Engagement,Stage 4,128,8,0.0,1.0
8498,Unproductive Engagement,Stage 4,128,7,0.0,1.0
8499,Unproductive Engagement,Stage 4,129,3,0.0,0.0
8500,Unproductive Engagement,Stage 4,129,6,0.0,1.0
8501,Unproductive Engagement,Stage 4,129,9,0.2,1.0
8502,Unproductive Engagement,Stage 4,130,12,0.225,0.0
8503,Unproductive Engagement,Stage 4,130,4,0.0,1.0
8504,Unproductive Engagement,Stage 4,130,2,0.0,1.0
8505,Unproductive Engagement,Stage 4,131,11,0.25,0.0909090909090909
8506,Unproductive Engagement,Stage 4,131,1,0.0,0.0
8507,Unproductive Engagement,Stage 4,131,2,0.0,1.0
8508,Unproductive Engagement,Stage 4,131,2,0.0,1.0
8509,Unproductive Engagement,Stage 4,132,7,-0.5,0.0
8510,Unproductive Engagement,Stage 4,133,8,0.0,0.0
8511,Unproductive Engagement,Stage 4,133,5,0.0,1.0
8512,Unproductive Engagement,Stage 4,133,4,-0.6,1.0
8513,Unproductive Engagement,Stage 4,134,27,0.1999999999999999,0.0
8514,Unproductive Engagement,Stage 4,134,2,0.0,1.0
8515,Unproductive Engagement,Stage 4,134,2,0.5,1.0
8516,Unproductive Engagement,Stage 4,135,3,0.0,0.0
8517,Unproductive Engagement,Stage 4,135,2,0.0,1.0
8518,Unproductive Engagement,Stage 4,136,19,0.6,0.0
8519,Unproductive Engagement,Stage 4,136,7,0.0,1.0
8520,Unproductive Engagement,Stage 4,136,7,0.0,1.0
8521,Unproductive Engagement,Stage 4,137,3,0.5,0.0
8522,Unproductive Engagement,Stage 4,138,3,0.0,0.0
8523,Unproductive Engagement,Stage 4,138,13,-0.2047619047619047,1.0
8524,Unproductive Engagement,Stage 4,138,11,-0.7999999999999999,1.0
8525,Unproductive Engagement,Stage 4,139,26,0.0,0.0
8526,Unproductive Engagement,Stage 4,139,2,0.0,1.0
8527,Unproductive Engagement,Stage 4,139,1,-1.0,1.0
8528,Unproductive Engagement,Stage 4,140,4,0.0,0.0
8529,Unproductive Engagement,Stage 4,141,13,-0.5,0.0
8530,Unproductive Engagement,Stage 4,141,7,0.0,1.0
8531,Unproductive Engagement,Stage 4,141,6,0.0,1.0
8532,Unproductive Engagement,Stage 4,142,10,0.5,0.0
8533,Unproductive Engagement,Stage 4,143,2,-0.3888888888888889,0.5
8534,Unproductive Engagement,Stage 4,143,1,0.0,0.0
8535,Unproductive Engagement,Stage 4,143,1,0.0,1.0
8536,Unproductive Engagement,Stage 4,144,4,0.0,0.0
8537,Unproductive Engagement,Stage 4,144,2,0.0,1.0
8538,Unproductive Engagement,Stage 4,145,4,0.0,0.0
8539,Unproductive Engagement,Stage 4,145,6,0.0,1.0
8540,Unproductive Engagement,Stage 4,145,7,0.0583333333333333,1.0
8541,Unproductive Engagement,Stage 4,146,1,0.0,0.0
8542,Unproductive Engagement,Stage 4,147,1,-0.3888888888888889,0.0
8543,Unproductive Engagement,Stage 4,147,1,0.0,1.0
8544,Unproductive Engagement,Stage 4,148,6,0.8,0.0
8545,Unproductive Engagement,Stage 4,149,1,-0.3888888888888889,0.0
8546,Unproductive Engagement,Stage 4,150,28,0.05,0.0357142857142857
8547,Unproductive Engagement,Stage 4,150,11,0.5,1.0
8548,Unproductive Engagement,Stage 4,150,10,0.0,1.0
8549,Unproductive Engagement,Stage 4,150,1,0.5,0.0
8550,Unproductive Engagement,Stage 4,151,5,0.7,0.0
8551,Unproductive Engagement,Stage 4,151,3,0.5,1.0
8552,Unproductive Engagement,Stage 4,151,3,0.55,1.0
8553,Productive Disagreement,Stage 3,1,1,0.0,0.0
8554,Open Collaboration,Stage 3,1,1,0.0,0.0
8555,Productive Disagreement,Stage 3,2,66,0.1723214285714285,0.0151515151515151
8556,Open Collaboration,Stage 3,2,66,0.1723214285714285,0.0151515151515151
8557,Productive Disagreement,Stage 3,2,1,0.5,0.0
8558,Open Collaboration,Stage 3,2,1,0.5,0.0
8559,Productive Disagreement,Stage 3,3,17,0.0,0.0
8560,Open Collaboration,Stage 3,3,17,0.0,0.0
8561,Productive Disagreement,Stage 3,4,28,0.2916666666666667,0.0
8562,Open Collaboration,Stage 3,4,28,0.2916666666666667,0.0
8563,Productive Disagreement,Stage 3,5,7,0.0,0.1428571428571428
8564,Open Collaboration,Stage 3,5,7,0.0,0.1428571428571428
8565,Productive Disagreement,Stage 3,5,1,0.0,0.0
8566,Open Collaboration,Stage 3,5,1,0.0,0.0
8567,Productive Disagreement,Stage 3,5,14,0.3571428571428571,1.0
8568,Open Collaboration,Stage 3,5,14,0.3571428571428571,1.0
8569,Productive Disagreement,Stage 3,5,7,0.5,1.0
8570,Open Collaboration,Stage 3,5,7,0.5,1.0
8571,Productive Disagreement,Stage 3,6,1,0.0,0.0
8572,Open Collaboration,Stage 3,6,1,0.0,0.0
8573,Productive Disagreement,Stage 3,6,4,0.0,1.0
8574,Open Collaboration,Stage 3,6,4,0.0,1.0
8575,Productive Disagreement,Stage 3,6,2,0.0,1.0
8576,Open Collaboration,Stage 3,6,2,0.0,1.0
8577,Productive Disagreement,Stage 3,7,7,0.0,0.0
8578,Open Collaboration,Stage 3,7,7,0.0,0.0
8579,Productive Disagreement,Stage 3,7,3,0.0,1.0
8580,Open Collaboration,Stage 3,7,3,0.0,1.0
8581,Productive Disagreement,Stage 3,7,3,0.0,1.0
8582,Open Collaboration,Stage 3,7,3,0.0,1.0
8583,Productive Disagreement,Stage 3,8,63,0.0013888888888888,0.0158730158730158
8584,Open Collaboration,Stage 3,8,63,0.0013888888888888,0.0158730158730158
8585,Productive Disagreement,Stage 3,8,2,0.0,0.0
8586,Open Collaboration,Stage 3,8,2,0.0,0.0
8587,Productive Disagreement,Stage 3,9,1,0.0,0.0
8588,Open Collaboration,Stage 3,9,1,0.0,0.0
8589,Productive Disagreement,Stage 3,10,2,0.0,0.0
8590,Open Collaboration,Stage 3,10,2,0.0,0.0
8591,Productive Disagreement,Stage 3,11,1,0.5,0.0
8592,Open Collaboration,Stage 3,11,1,0.5,0.0
8593,Productive Disagreement,Stage 3,12,1,0.0,0.0
8594,Open Collaboration,Stage 3,12,1,0.0,0.0
8595,Productive Disagreement,Stage 3,13,7,0.0,0.0
8596,Open Collaboration,Stage 3,13,7,0.0,0.0
8597,Productive Disagreement,Stage 3,13,1,0.0,1.0
8598,Open Collaboration,Stage 3,13,1,0.0,1.0
8599,Productive Disagreement,Stage 3,14,67,0.1999999999999999,0.0
8600,Open Collaboration,Stage 3,14,67,0.1999999999999999,0.0
8601,Productive Disagreement,Stage 3,15,6,0.0,0.0
8602,Open Collaboration,Stage 3,15,6,0.0,0.0
8603,Productive Disagreement,Stage 3,15,5,0.0,1.0
8604,Open Collaboration,Stage 3,15,5,0.0,1.0
8605,Productive Disagreement,Stage 3,15,6,0.0,1.0
8606,Open Collaboration,Stage 3,15,6,0.0,1.0
8607,Productive Disagreement,Stage 3,16,1,0.0,0.0
8608,Open Collaboration,Stage 3,16,1,0.0,0.0
8609,Productive Disagreement,Stage 3,17,16,0.5,0.0
8610,Open Collaboration,Stage 3,17,16,0.5,0.0
8611,Productive Disagreement,Stage 3,17,1,0.0,1.0
8612,Open Collaboration,Stage 3,17,1,0.0,1.0
8613,Productive Disagreement,Stage 3,18,130,0.2409090909090909,0.0
8614,Open Collaboration,Stage 3,18,130,0.2409090909090909,0.0
8615,Productive Disagreement,Stage 3,19,2,0.0,0.0
8616,Open Collaboration,Stage 3,19,2,0.0,0.0
8617,Productive Disagreement,Stage 3,20,8,0.0,0.125
8618,Open Collaboration,Stage 3,20,8,0.0,0.125
8619,Productive Disagreement,Stage 3,20,1,0.0,0.0
8620,Open Collaboration,Stage 3,20,1,0.0,0.0
8621,Productive Disagreement,Stage 3,20,12,0.25,1.0
8622,Open Collaboration,Stage 3,20,12,0.25,1.0
8623,Productive Disagreement,Stage 3,20,15,0.0,1.0
8624,Open Collaboration,Stage 3,20,15,0.0,1.0
8625,Productive Disagreement,Stage 3,21,5,0.0,0.0
8626,Open Collaboration,Stage 3,21,5,0.0,0.0
8627,Productive Disagreement,Stage 3,22,3,0.3083333333333333,0.0
8628,Open Collaboration,Stage 3,22,3,0.3083333333333333,0.0
8629,Productive Disagreement,Stage 3,23,28,0.0,0.0357142857142857
8630,Open Collaboration,Stage 3,23,28,0.0,0.0357142857142857
8631,Productive Disagreement,Stage 3,23,4,0.2,1.0
8632,Open Collaboration,Stage 3,23,4,0.2,1.0
8633,Productive Disagreement,Stage 3,23,4,0.0,1.0
8634,Open Collaboration,Stage 3,23,4,0.0,1.0
8635,Productive Disagreement,Stage 3,23,1,0.0,0.0
8636,Open Collaboration,Stage 3,23,1,0.0,0.0
8637,Productive Disagreement,Stage 3,24,6,0.0,0.0
8638,Open Collaboration,Stage 3,24,6,0.0,0.0
8639,Productive Disagreement,Stage 3,24,1,0.0,1.0
8640,Open Collaboration,Stage 3,24,1,0.0,1.0
8641,Productive Disagreement,Stage 3,25,1,0.0,0.0
8642,Open Collaboration,Stage 3,25,1,0.0,0.0
8643,Productive Disagreement,Stage 3,25,4,0.0,1.0
8644,Open Collaboration,Stage 3,25,4,0.0,1.0
8645,Productive Disagreement,Stage 3,25,6,0.25,1.0
8646,Open Collaboration,Stage 3,25,6,0.25,1.0
8647,Productive Disagreement,Stage 3,26,8,0.0,0.125
8648,Open Collaboration,Stage 3,26,8,0.0,0.125
8649,Productive Disagreement,Stage 3,26,9,0.0,1.0
8650,Open Collaboration,Stage 3,26,9,0.0,1.0
8651,Productive Disagreement,Stage 3,26,1,0.0,0.0
8652,Open Collaboration,Stage 3,26,1,0.0,0.0
8653,Productive Disagreement,Stage 3,26,13,0.0,1.0
8654,Open Collaboration,Stage 3,26,13,0.0,1.0
8655,Productive Disagreement,Stage 3,27,4,0.0,0.0
8656,Open Collaboration,Stage 3,27,4,0.0,0.0
8657,Productive Disagreement,Stage 3,28,8,0.6,0.0
8658,Open Collaboration,Stage 3,28,8,0.6,0.0
8659,Productive Disagreement,Stage 3,29,3,0.5,0.0
8660,Open Collaboration,Stage 3,29,3,0.5,0.0
