groupId,playerId,AwarenessMonitoringGrowth_aggregated_normGrowthMindset,AwarenessMonitoringGrowth_aggregated_normSelfAwareness,AwarenessMonitoringGrowth_aggregated_normSelfMonitoring,AwarenessMonitoringGrowth_aggregated_rawGrowthMindset,AwarenessMonitoringGrowth_aggregated_rawSelfAwareness,AwarenessMonitoringGrowth_aggregated_rawSelfMonitoring,AwarenessMonitoringGrowth_raw_canAdjust,AwarenessMonitoringGrowth_raw_emotionalIntuition,AwarenessMonitoringGrowth_raw_fixedIntelligence,AwarenessMonitoringGrowth_raw_goingOnAroundMe,AwarenessMonitoringGrowth_raw_innermostThoughts,AwarenessMonitoringGrowth_raw_onlyLearnNewThings,AwarenessMonitoringGrowth_raw_othersThinkOfMe,AwarenessMonitoringGrowth_raw_tellInappropriate,AwarenessMonitoringGrowth_raw_troubleChanging,AwarenessMonitoringGrowth_time_seconds,CulturalConflictNorms_aggregated_normConflictOpenness,CulturalConflictNorms_aggregated_rawConflictOpenness,CulturalConflictNorms_raw_avoidConflict,CulturalConflictNorms_raw_conflictIsDetrimental,CulturalConflictNorms_raw_differencesAvoided,CulturalConflictNorms_raw_disagreementsEncouraged,CulturalConflictNorms_raw_emotionAccepted,CulturalConflictNorms_raw_openConflict,CulturalConflictNorms_raw_resolveImmediately,CulturalConflictNorms_time_seconds,TIPI_aggregated_normAgreeableness,TIPI_aggregated_normConscientiousness,TIPI_aggregated_normEmotionalStability,TIPI_aggregated_normExtroversion,TIPI_aggregated_normOpennessToExperience,TIPI_aggregated_rawAgreeableness,TIPI_aggregated_rawConscientiousness,TIPI_aggregated_rawEmotionalStability,TIPI_aggregated_rawExtroversion,TIPI_aggregated_rawOpennessToExperience,TIPI_raw_anxiety,TIPI_raw_calmness,TIPI_raw_carelessness,TIPI_raw_conventionality,TIPI_raw_criticalness,TIPI_raw_dependability,TIPI_raw_extroversion,TIPI_raw_openness,TIPI_raw_quietness,TIPI_raw_sympathy,TIPI_time_seconds,deal_sheet_agreement_binary,deal_sheet_deal_price,deal_sheet_return_fund_binary,deal_sheet_special_terms,deal_sheet_trip_binary,demographics,demographics_birth_year,demographics_country_reside,demographics_education_UK,demographics_education_US,demographics_employment_status,demographics_english_spoken,demographics_english_written,demographics_ethnicity_UK,demographics_gender,demographics_gender_other,demographics_income_UK,demographics_income_US,demographics_language_primary,demographics_latin_US,demographics_marital_status,demographics_race_US,post_negotiation_conflict_1,post_negotiation_conflict_2,post_negotiation_conflict_3,post_negotiation_conflict_4,post_negotiation_decision_leadership_1,post_negotiation_decision_leadership_2,post_negotiation_goal_similarity,post_negotiation_open_ended_feedback,post_negotiation_partner_competent,post_negotiation_partner_liked,post_negotiation_partner_tension,post_negotiation_viability_1,post_negotiation_viability_2,pre_negotiation_strategy,pre_negotiation_target_price,role
01HVPCQGWKKQEFES3241KTSJZY,01HVPCGCSJQE58HJNHHN67ZYBJ,0.500,0.667,0.875,4.000,5.000,6.250,6,6,3,6,4,5,5,6,1,38.585,0.619,4.714,2,3,3,5,3,5,4,47.244,0.250,0.667,0.417,0.750,0.750,2.500,5.000,3.500,5.500,5.500,4,3,3,3,5,5,5,6,2,2,35.87,Yes,"360,000",Yes,"Remain lead scientist and lead management upon return, Provost owns patent, will return with information gather from institute, sign 4 yr retention contract upon return of sabbatical. 300K for patent 60K for salary.",Yes,,2005,United States,,4,Employed for wages,5,5,,male,,,"$150,000 or more",English,No,Single Never Married,['American Indian or Alaska Native'],7,5,2,2,2,3,7,"This was a great experience, very fun, glad I got to practice this. ",7,7,5,6,6,"Since I am the star scientist I am actually going to high ball them and go for 425,000 euros based off the evidence I have from my colleague getting 400,000 then we can negotiate down. I will mention the importance of myself and my health to the university and in dire need I will resort to mentioning other universities as well as other avenues. I intend to express my joy at being at this university in hopes that they will understand I will return and be able to work better and harder as I once did before. ","355,000",Star Scientist
01HVPCQGWKKQEFES3241KTSJZY,01HVPCGPS425VF7YDMATFF6ZY4,0.417,0.833,0.875,3.500,6.000,6.250,6,7,3,6,7,4,5,7,3,30.418,0.500,4.000,4,4,2,4,4,4,6,29.704,0.750,0.833,0.750,0.667,0.750,5.500,6.000,5.500,5.000,5.500,3,6,2,4,3,6,5,7,3,6,34.941,Yes,"360,000",No,"Full retention plan for 4 years, 60K salary is included in price, university gets full share of the patent",Yes,,2004,United States,,3,A student,5,5,,male,,,"$150,000 or more",English,Yes,Single Never Married,['White'],7,4,2,5,7,6,7,"My counterpart in the conversation was extremely competent and understanding of my goals. We reached a price that was much higher than I wanted, but retaining a star scientist for a 4-year retention plan was the main goal of the Provost. I enjoyed this simulation and I think we were able to come to a good agreement that benefits both of us",7,7,3,7,7,"I want to open with a starting bid of 200,000 for the IP, willing to negotiate and raise my price. I do not want to lose my star faculty member, but also do not want to act without precedent for this situation. I am willing to expand my resources up to 275,000 for the IP, but I wish to get a price slightly lower than that.","250,000",Provost
01HVPCVCWY8RTR5V597A88KQ9C,01HVPCN13J9PJYNZ9RVC2QB1P0,0.333,0.778,0.750,3.000,5.667,5.500,6,6,3,6,6,3,5,6,4,27.558,0.524,4.143,5,5,2,4,5,5,5,33.165,0.667,0.750,0.500,0.667,0.833,5.000,5.500,4.000,5.000,6.000,5,5,2,2,3,5,5,6,3,5,28.145,Yes,"275,000",Yes,"Salary increase to 13k a month during my working term and 13k during my sabbatical, 12.5k relocation bonuses (return fund)",Yes,,2004,United States,,4,A student,5,5,,female,,,"$150,000 or more",English,No,Single Never Married,['Black or African-American'],6,6,2,2,6,6,5,Overall a rather easy negotiating experience. ,5,5,1,6,5,I would sell my patent portfolio to a large corporation instead and could expect payment of over 400k. ,"500,000",Star Scientist
01HVPCVCWY8RTR5V597A88KQ9C,01HVPCJ6QY0RYDHQFEN50H947G,0.833,0.778,0.667,6.000,5.667,5.000,5,5,6,7,6,6,4,5,3,29.386,0.524,4.143,3,5,3,5,3,6,6,27.053,0.333,0.833,0.500,0.500,0.583,3.000,6.000,4.000,4.000,4.500,4,4,2,3,5,6,4,4,4,3,38.087,Yes,"275,000",Yes,"Salary increase to 13,000 a month salary. 12,500 return fund. ",Yes,,2005,United States,,3,A student,5,5,,female,,,"$150,000 or more",English,No,Single Never Married,['White'],6,6,2,2,5,3,6,"The negotiation went well for both ends but my counterpart may not have been thinking in the long run, as they gave 100% ownership to the university, and instead priotized money in the short run via salary and return fund.",7,,5,4,4,"Target: 200,000
Opening: 75,000
Outside options: negotiating terms, possible benefits, and leave length","200,000",Provost
01HVPCPA1DX0YPK8GS2ASJ25JD,01HVPCH2M7N6MVHZ7PWD57QAN4,0.167,0.556,0.583,2.000,4.333,4.500,5,3,2,5,5,2,3,5,3,30.696,0.643,4.857,2,2,2,5,4,3,4,29.919,0.750,0.667,0.750,0.667,0.750,5.500,5.000,5.500,5.000,5.500,1,4,3,3,2,5,5,6,3,5,27.64,Yes,"200,000",Yes,"accommodation, living expenses, salary, resources, etc. (selling additional percentatge to private investor).",Yes,,2005,United States,,3,A student,5,5,,male,,,"$150,000 or more",English,No,Single Never Married,['Asian'],6,5,4,3,4,4,6,"I tried to stay within the budget as that was the goal, I ended up going over my budget, but recieved more perecentage of the patent",6,6,4,6,6,"My opening bid will be $60,000 and I am willing to go up to $100,000 or so. I will intially start with the benefits of coming back and that we are doing a service by buying your IP. Then I will compare to other colleges and that you can leave with no money if you want, but I will still give money to make them happy so they come back. If they can't come back, I will not exceed hte budget for sure cause that puts me in jeopardy, but will try to convice once more, otherwise will have to let them go, and maybe just buy the IP to sell. ","90,000 for the 6 months",Provost
01HVPCPA1DX0YPK8GS2ASJ25JD,01HVPCG4ED7TA0X3PC39V0BCV7,0.417,0.667,0.750,3.500,5.000,5.500,6,5,3,5,5,4,5,6,3,23.334,0.548,4.286,3,3,3,5,2,5,5,26.348,0.750,1.000,0.833,0.583,0.583,5.500,7.000,6.000,4.500,4.500,2,6,1,4,2,7,4,5,3,5,25.386,Yes,"200,000",Yes,"Sold 65% of the patent to the university. Was provided a return offer with existing salary and accommodation and living expenses covered (essentially covers the 95k return cost). 

Will sell additional percentage of the patent to a private investor to cover 155k additional cost.",Yes,,2004,United States,,3,A student,5,5,,male,,,"$150,000 or more",English,No,Single Never Married,['Asian'],7,5,3,3,5,3,2,"As the researcher, there was definitely a significant lack of negotiating power, particularly as I required a specific amount to cover my trip whereas the university did not need to purchase my patent.",5,5,3,4,4,"Explain that I have various offers from private companies for significantly more; however, I am willing to offer my patent for 450,000 if I can quickly get liquidity. Should this not be possible, I will simply sell my product to a private investor. ","450,000",Star Scientist
01HVPCTA3H4CST81BGH02Y5Y2Z,01HVPCH3TDGTDXPB6VXFD5X9EW,0.583,0.722,0.833,4.500,5.333,6.000,6,6,4,6,5,5,5,6,2,34.184,0.571,4.429,3,5,2,4,2,5,2,31.703,0.250,0.833,0.583,0.333,0.667,2.500,6.000,4.500,3.000,5.000,4,5,2,2,6,6,3,4,5,3,40.44,Yes,"300,000",Yes,"- 6 months paid 
- 300,000k (25 more than supposed to but I thought it was fine considering 21 months was negotiated down to only 6 months of Sabbatical pay) ",Yes,,2003,United States,,4,A student,5,5,,female,,,"$75,000-$99,999",English,No,Single Never Married,['Other'],3,5,2,2,6,4,5,I enjoyed it. I thought the back and forth discussion was completely valid and would have continued the negotiation if necessary. ,7,6,3,6,6,"- start at with 200,000k 
- start out with recommending 3 month and then increase from 
- talk about patents ","200,000k",Provost
01HVPCTA3H4CST81BGH02Y5Y2Z,01HVPCM79HAFMR2JRC6B4J01E8,0.500,0.833,0.792,4.000,6.000,5.750,6,5,2,6,6,6,6,6,2,64.271,0.500,4.000,4,3,3,5,2,5,6,21.491,0.833,0.833,0.750,0.583,0.583,6.000,6.000,5.500,4.500,4.500,3,6,2,5,3,6,5,6,4,7,24.8,Yes,"300,000",No,"I will be going on a 21 month sabbatical, with 6 months paid at 10,000 each month. ",Yes,,2003,United States,,4,A student,5,5,,female,,,"$50,000-$74,999",English,No,Single Never Married,['White'],7,6,3,6,4,5,4,I think the negotiation went well. It can be hard to negotiate with someone who holds more power than you but it was successful and respectful on both ends. ,7,5,5,6,6,"I plan to first explain why I am valuable to the university and also share that there is interest in my patent and that my colleagues sold for 400,000. I am going to express my commitment to the university though, and say I would rather sell to them. I am also going to explain that I need a sabbatical on top of that, that health concerns have been appearing and that I am burnt out and need some time to recharge, and explain the benefits. I will try to achieve a paid sabbatical since I have been working for about 10 years. I will also explain how the patent would help the university. ","400,000 for sabbatical",Star Scientist
01HVPCQ1F1F2MCQ0RGM8A6CNK9,01HVPCGSW33KVR7VRGGMJ4QRSE,0.000,0.889,0.833,1.000,6.333,6.000,5,6,1,6,7,1,6,7,2,41.254,0.857,6.143,1,1,1,7,7,7,7,24.673,0.667,0.667,0.583,0.833,1.000,5.000,5.000,4.500,6.000,7.000,1,2,3,1,3,5,6,7,2,5,26.035,Yes,"275,000",No,"275,000 Intellectual Property + 6 Months Salary (20k/mth) + Fellowship (10k/mth) for 9 Months = $425,000 value",Yes,,2002,United States,,3,A student,5,5,,male,,,"$150,000 or more",English,No,Single Never Married,['Asian'],2,6,5,3,4,4,7,I was con,6,4,1,6,3,"My strategy is to go in with a high anchor as a starting point. 

My strategy is to explain the necessity of the situation and use empathy as my tactic. ",600000,Star Scientist
01HVPCQ1F1F2MCQ0RGM8A6CNK9,01HVPCHD923045P3VKW83SYKXZ,0.500,0.444,0.750,4.000,3.667,5.500,6,5,3,2,4,5,5,6,3,30.015,0.690,5.143,2,1,2,2,5,6,4,20.409,0.583,0.750,0.583,0.167,0.750,4.500,5.500,4.500,2.000,5.500,4,5,2,3,4,5,2,6,6,5,24.081,Yes,275000,Yes,"9 month sabbatical, 6 month paid full salary, rest of the 3 months from fellowship",Yes,,2005,United States,,4,Employed for wages,5,5,,male,,,"$150,000 or more",English,No,Single Never Married,['Asian'],7,5,3,2,3,5,5,"It was interesting to see how the other person approached the idea of monetizing their intellectual property, although there were 4 other scientists when I was expecting just one other scientist.",7,6,5,6,6,"Since I am not aiming to pay for more than 275,000, I think reaching around 200,000 would be a good target. However, this also leaves a little room for me to increase the monetary value if the other person is very stubborn. I will start off very low, around 100,000 with a lower share, then increase as I negotiate the price with the other person. My first goal is to come up with a middle ground, but if I am unable to secure a deal, I think ensuring that the person has a good sabbatical and is still willing to come back is my next goal.","200,000",Provost
01HVPCWC48HH1VZ8910A3R33SW,01HVPCJS2R150GWC5XE6SX167S,0.583,0.722,0.667,4.500,5.333,5.000,5,5,4,7,4,5,5,6,4,35.898,0.405,3.429,5,6,4,4,3,5,5,43.29,0.667,0.833,0.667,0.250,0.417,5.000,6.000,5.000,2.500,3.500,4,6,2,5,3,6,3,4,6,5,44.156,Yes,375000,Yes,"200000 for the patent, and 175000 increase in base salary",Yes,,2004,United States,,3,A student,5,5,,male,,,"$150,000 or more",English,No,Single Never Married,['Asian'],6,3,1,1,4,4,5,"In my experience, I felt that the negotiation was made easy by the fact that both parties had a lot of flexibility in the deal terms. However, looking back, I think my offer was a bit too generous to begin with, and maybe I should have started with a lower offer.",7,7,3,7,7,"I think my strategy for this negotiation is to first ask what they want. Then, try to negotiate a price for the patent, and if that is not working, then I can try other options like increasing salary or the time of sabbatical so that I stay under 275000.",137500,Provost
01HVPCWC48HH1VZ8910A3R33SW,01HVPCKP73E3DMHGBDV2RJE5J0,0.500,0.556,0.750,4.000,4.333,5.500,6,5,4,5,3,4,5,5,2,45.356,0.524,4.143,4,2,1,4,2,4,6,48.2,0.667,0.750,0.667,0.750,0.667,5.000,5.500,5.000,5.500,5.000,3,5,2,4,4,5,6,6,3,6,45.334,Yes,"375,000",Yes,"200,000 for the patent and 175k increase in salary over time ",Yes,,2005,India,,,A student,5,5,,male,,,,English,,Single Never Married,,6,5,2,3,4,3,7,Negotiation prompts from were quite flexible it seemed as we reached an agreement quickly,6,7,5,7,7,,"£380,000 ",Star Scientist
01HVPCN80A6FRVQ8C3VT68RR5Q,01HVPCFVQYHCZZJKT4363GH8K4,0.417,0.667,0.750,3.500,5.000,5.500,6,5,2,6,4,5,5,4,1,28.687,0.452,3.714,5,2,3,5,1,3,5,18.016,0.667,0.667,0.667,0.833,0.333,5.000,5.000,5.000,6.000,3.000,3,5,4,6,3,6,6,4,2,5,27.106,Yes,$295000,Yes,"275000 before, 20000 when I come back. Every single patent in the future is going to be increased by a certain percent (since I have continuous success with patents). This would require me to take some debt at the start, but I'd make more than the $355,000 total.",Yes,,2005,United States,,4,Employed for wages,5,5,,male,,,"$150,000 or more",English,,Single Never Married,['Asian'],6,7,4,1,5,3,2,"I genuinely enjoyed it and felt like I was working with someone that valued my opinion, but also valued his own.",7,6,2,6,6,"I want to explain the significance of my research, and necessity that I will continue to research better if my sabbatical is funded. Otherwise, I genuinely will not be able to conduct research at a high level. I will also promise that after the sabbatical, I will be able to work for less pay is this is granted.",400000,Star Scientist
01HVPCN80A6FRVQ8C3VT68RR5Q,01HVPCG2VD9ZWJBWMT0Z6Y0DYQ,0.500,0.722,0.833,4.000,5.333,6.000,6,6,3,7,5,5,4,6,2,28.397,0.619,4.714,3,2,3,5,4,5,5,26.939,0.417,0.667,0.500,0.500,0.917,3.500,5.000,4.000,4.000,6.500,4,4,1,1,5,3,4,6,4,4,31.174,Yes,275000+20000 = 295000,Yes,"- Sabbatical approved
- Return fund = 275000 if the scientist does not return
- 20000 incentive if the scientist returns
- Increased patent value/sale price for future patents (performance based incentive)",Yes,,2003,United States,,3,A student,5,5,,male,,,"$150,000 or more",English,No,Single Never Married,['Asian'],7,5,3,5,5,4,5,"The experience as fun but hard because we had very different evaluations of what to offer. I had to adjust frequently with special clauses such as the ""future patent incentive"" but was happy to secure a return fund. I was skeptical, because I went over my 275000 maximum price, of adding the incentive of returning to the university. But with the scientists stardom I am sure he will receive competing offers of more than 295000 so I would be restored my money if he returned.",5,5,5,5,4,"1) Acknowledge the Faculty Member's Value
2)  Emphasize that while the university supports faculty in commercializing their research, it also values the primacy of academic pursuits
3) Outline the constraints set by the IP Committee and the Board of Trustees of financial limitation, precedent concerns, and retaining high-value portfolios
4) Reassure the faculty member that their sabbatical request has been approved, demonstrating the university's support for their professional development and research endeavors
5) Highlight the potential for continued collaboration, research funding, and academic leadership upon their return from sabbatical.
6) Be professional","200,000",Provost
01HVPCXYYP0FFBE0V1PE7XZMWY,01HVPCMKTT2EAS9E210MHBM8C8,0.500,0.611,0.583,4.000,4.667,4.500,6,5,3,5,5,5,4,5,6,27.562,0.690,5.143,3,2,3,6,6,6,6,30.444,0.417,1.000,0.583,0.833,0.667,3.500,7.000,4.500,6.000,5.000,4,5,1,2,6,7,6,4,2,5,44.303,Yes,"$135,000",Yes,"- Salary will not decrease, will possibly increase. Hiring of an assistant-grad student from within the University. Guaranteed/signed contract for return.",Yes,,2004,United States,,3,A student,5,5,,female,,,"$150,000 or more",English,,Single Never Married,['Black or African-American'],6,6,1,1,7,6,5,"It was interesting because I didn't realize I would have to make the conscious decision to lie. I did so because I realized that her target was so much lower than mine, and it would only benefit me to lie. But overall, I believe that this process went much smoother because I was focused on listening.",7,7,1,7,6,"- Opening Bid: 150K. [so when you go higher it appears as a high concession)
- Outside options: promising benefits if they agree to the monetary reward, maybe aiding in their research upon return
- back and forth, press that the university is in a tough financial spot right now, stick to guns then go up to 180k, final offer at 200k. ","200,000",Provost
01HVPCXYYP0FFBE0V1PE7XZMWY,01HVPCKYJC71CR856PJYQHK8CC,0.583,0.722,0.875,4.500,5.333,6.250,7,6,5,6,6,4,4,6,2,41.278,0.595,4.571,4,5,2,5,6,4,4,33.683,0.833,0.667,0.583,0.667,0.917,6.000,5.000,4.500,5.000,6.500,5,6,3,2,3,5,6,7,4,7,40.457,Yes,"135,000",Yes,guaranteed assistance in the lab upon return ,Yes,,2005,United States,,3,A student,5,5,,female,,,"$100,000-$149,999",English,No,Single Never Married,['Black or African-American'],5,3,2,1,5,4,6,I had a good experience although the material could have been laid out more clearly ie telling me exactly how much I needed to get from the university ,7,7,5,7,7,ask for way more and get him to see the value in investing in me ,"150,000",Star Scientist
01HVPCXYYR6VF45SG5ZMSSGG80,01HVPCP25QD2QM5T9KJKQJ2QQZ,0.250,0.833,0.917,2.500,6.000,6.500,7,6,3,7,6,2,5,6,1,39.484,0.738,5.429,2,3,2,6,6,7,6,38.479,1.000,0.833,0.833,0.750,0.917,7.000,6.000,6.000,5.500,6.500,2,6,3,2,1,7,6,7,3,7,43.432,Yes,"275,000",Yes,"Guaranteed my position when I get back, as well as housing and benefits",Yes,,2005,United States,,3,A student,5,5,,male,,,"$50,000-$74,999",English,Yes,Single Never Married,['White'],7,7,3,6,4,3,4,"Accidentally put ""yes"" for return fund but it was a no, We agreed on me having guaranteed housing, and a position.

I think it went well, she had rules she had to stay within, and I was able to get as much as I could..",7,6,5,6,6,"Aim high, hope to nail it there, 390,000 is thew lowest I'll come down to before talking about leaving, play the card of knowing that someone values less got sold at the 400k. Show my worth","450,000",Star Scientist
01HVPCXYYR6VF45SG5ZMSSGG80,01HVPCQBHG8QRRP68E4P2EVTYT,0.500,0.722,0.833,4.000,5.333,6.000,6,5,3,5,6,5,5,7,2,69.15,0.429,3.571,5,5,6,4,4,6,5,48.18,0.833,0.583,0.667,0.250,0.583,6.000,4.500,5.000,2.500,4.500,3,5,5,4,2,6,2,5,5,6,36.346,Yes,"275,000",No,Role to return to and guaranteed university housing when coming back,Yes,,2004,United States,,3,Out of work and looking for work,5,5,,female,,,"$100,000-$149,999",English,No,Single Never Married,['Asian'],7,5,1,1,7,5,6,The negotiation went pretty smoothly. We found out pretty quickly from the beginning that the prices we had in mind were quite different but we were able to work around that because we both wanted them to return back to the university and seemed more compelled to agree on a price that worked for both of us and added in extra terms.,7,7,2,7,7,I will let them lead it and make the first offer as I want to honor them and encourage them to stay.,"100,000",Provost
